bio_reference,species,sl,COUNT,nl
TBM2011050802,8820020113,102,2,4
TBM2011050802,8820020113,105,1,4
TBM2011050802,8835400201,36,1,13
TBM2011050802,8835400201,42,2,13
TBM2011050802,8835400201,43,2,13
TBM2011050802,8835400201,44,3,13
TBM2011050802,8835400201,48,2,13
TBM2011050802,8835400201,53,1,13
TBM2011050802,8835400201,58,1,13
TBM2011050802,8835400201,59,1,13
TBM2011050802,8835430201,42,1,10
TBM2011050802,8835430201,46,2,10
TBM2011050802,8835430201,54,1,10
TBM2011050802,8835430201,57,1,10
TBM2011050802,8835430201,60,1,10
TBM2011050802,8835430201,63,1,10
TBM2011050802,8835430201,65,1,10
TBM2011050802,8835430201,68,1,10
TBM2011050802,8835430201,71,1,10
TBM2011050802,8835430301,25,1,1
TBM2011050802,8835430401,53,1,1
TBM2011050802,8835440102,12,1,2
TBM2011050802,8835440102,22,1,2
TBM2011050802,8835440301,9,1,22
TBM2011050802,8835440301,12,3,22
TBM2011050802,8835440301,13,1,22
TBM2011050802,8835440301,14,2,22
TBM2011050802,8835440301,15,2,22
TBM2011050802,8835440301,32,1,22
TBM2011050802,8835440301,33,1,22
TBM2011050802,8835440301,34,1,22
TBM2011050802,8835440301,35,1,22
TBM2011050802,8835440301,36,1,22
TBM2011050802,8835440301,38,1,22
TBM2011050802,8835440301,39,1,22
TBM2011050802,8835440301,42,2,22
TBM2011050802,8835440301,43,1,22
TBM2011050802,8835440301,44,1,22
TBM2011050802,8835440301,46,1,22
TBM2011050802,8835440301,47,1,22
TBM2011050802,8835440401,56,1,1
TBM2011050802,8860030201,167,1,1
TBM2011050807,8804040301,25,1,3
TBM2011050807,8804040301,30,1,3
TBM2011050807,8804040301,32,1,3
TBM2011050807,8820020113,67,1,2
TBM2011050807,8820020113,73,1,2
TBM2011050807,8835390100,14,1,4
TBM2011050807,8835390100,16,1,4
TBM2011050807,8835390100,18,1,4
TBM2011050807,8835390100,21,1,4
TBM2011050807,8835400201,34,1,7
TBM2011050807,8835400201,37,1,7
TBM2011050807,8835400201,41,3,7
TBM2011050807,8835400201,42,1,7
TBM2011050807,8835400201,71,1,7
TBM2011050807,8835430201,38,1,10
TBM2011050807,8835430201,39,1,10
TBM2011050807,8835430201,40,1,10
TBM2011050807,8835430201,42,1,10
TBM2011050807,8835430201,45,1,10
TBM2011050807,8835430201,54,2,10
TBM2011050807,8835430201,60,1,10
TBM2011050807,8835430201,63,1,10
TBM2011050807,8835430201,65,1,10
TBM2011050807,8835430301,20,1,20
TBM2011050807,8835430301,21,1,20
TBM2011050807,8835430301,23,2,20
TBM2011050807,8835430301,24,2,20
TBM2011050807,8835430301,25,2,20
TBM2011050807,8835430301,26,4,20
TBM2011050807,8835430301,27,3,20
TBM2011050807,8835430301,28,2,20
TBM2011050807,8835430301,29,1,20
TBM2011050807,8835430301,30,2,20
TBM2011050807,8835440102,27,1,4
TBM2011050807,8835440102,33,1,4
TBM2011050807,8835440102,51,1,4
TBM2011050807,8835440102,54,1,4
TBM2011050807,8835440301,33,1,10
TBM2011050807,8835440301,38,3,10
TBM2011050807,8835440301,40,1,10
TBM2011050807,8835440301,41,3,10
TBM2011050807,8835440301,44,1,10
TBM2011050807,8835440301,47,1,10
TBM2011050807,8835440401,64,1,1
TBM2011050807,8861010208,9,1,2
TBM2011050807,8861010208,32,1,2
TBM2011051003,8835430201,92,1,2
TBM2011051003,8835430201,111,1,2
TBM2011051101,6189010301,82,1,2
TBM2011051101,6189010301,102,1,2
TBM2011051101,8747020201,26,2,10
TBM2011051101,8747020201,27,3,10
TBM2011051101,8747020201,28,1,10
TBM2011051101,8747020201,30,2,10
TBM2011051101,8747020201,31,2,10
TBM2011051101,8747020202,22,1,10
TBM2011051101,8747020202,23,2,10
TBM2011051101,8747020202,24,1,10
TBM2011051101,8747020202,26,2,10
TBM2011051101,8747020202,27,1,10
TBM2011051101,8747020202,28,2,10
TBM2011051101,8747020202,31,1,10
TBM2011051101,8820020113,64,1,1
TBM2011051101,8835430201,52,1,7
TBM2011051101,8835430201,53,1,7
TBM2011051101,8835430201,54,1,7
TBM2011051101,8835430201,55,1,7
TBM2011051101,8835430201,57,1,7
TBM2011051101,8835430201,60,1,7
TBM2011051101,8835430201,130,1,7
TBM2011051101,8835440301,31,1,13
TBM2011051101,8835440301,32,1,13
TBM2011051101,8835440301,33,2,13
TBM2011051101,8835440301,36,2,13
TBM2011051101,8835440301,43,1,13
TBM2011051101,8835440301,44,1,13
TBM2011051101,8835440301,45,1,13
TBM2011051101,8835440301,46,1,13
TBM2011051101,8835440301,47,1,13
TBM2011051101,8835440301,49,1,13
TBM2011051101,8835440301,50,1,13
TBM2011051101,8847010603,21,1,1
TBM2011051101,8861010208,11,1,1
TBM2011051106,6177010102,10,1,1
TBM2011051106,8747020202,25,2,13
TBM2011051106,8747020202,26,1,13
TBM2011051106,8747020202,27,1,13
TBM2011051106,8747020202,29,1,13
TBM2011051106,8747020202,30,3,13
TBM2011051106,8747020202,31,2,13
TBM2011051106,8747020202,32,1,13
TBM2011051106,8747020202,33,1,13
TBM2011051106,8747020202,34,1,13
TBM2011051106,8820020104,108,1,4
TBM2011051106,8820020104,138,1,4
TBM2011051106,8820020104,145,2,4
TBM2011051106,8820020113,75,1,5
TBM2011051106,8820020113,76,2,5
TBM2011051106,8820020113,80,1,5
TBM2011051106,8820020113,90,1,5
TBM2011051106,8835400201,46,1,5
TBM2011051106,8835400201,50,2,5
TBM2011051106,8835400201,51,1,5
TBM2011051106,8835400201,59,1,5
TBM2011051106,8835430201,50,1,10
TBM2011051106,8835430201,51,1,10
TBM2011051106,8835430201,55,1,10
TBM2011051106,8835430201,60,2,10
TBM2011051106,8835430201,61,2,10
TBM2011051106,8835430201,63,1,10
TBM2011051106,8835430201,66,1,10
TBM2011051106,8835430201,75,1,10
TBM2011051106,8835430301,25,1,36
TBM2011051106,8835430301,27,5,36
TBM2011051106,8835430301,28,3,36
TBM2011051106,8835430301,29,2,36
TBM2011051106,8835430301,30,5,36
TBM2011051106,8835430301,31,2,36
TBM2011051106,8835430301,32,6,36
TBM2011051106,8835430301,33,5,36
TBM2011051106,8835430301,34,3,36
TBM2011051106,8835430301,35,3,36
TBM2011051106,8835430301,36,1,36
TBM2011051106,8835440102,26,1,4
TBM2011051106,8835440102,50,1,4
TBM2011051106,8835440102,64,1,4
TBM2011051106,8835440102,72,1,4
TBM2011051106,8835440301,35,1,10
TBM2011051106,8835440301,38,1,10
TBM2011051106,8835440301,40,1,10
TBM2011051106,8835440301,41,2,10
TBM2011051106,8835440301,42,3,10
TBM2011051106,8835440301,45,1,10
TBM2011051106,8835440301,47,1,10
TBM2011051106,8847010701,32,1,1
TBM2011051106,8861010208,26,1,3
TBM2011051106,8861010208,34,1,3
TBM2011051106,8861010208,54,1,3
TBM2011051106,8861030101,23,1,2
TBM2011051106,8861030101,35,1,2
TBM2011051203,8777180202,192,2,9
TBM2011051203,8777180202,200,1,9
TBM2011051203,8777180202,202,1,9
TBM2011051203,8777180202,205,1,9
TBM2011051203,8777180202,212,2,9
TBM2011051203,8777180202,215,1,9
TBM2011051203,8777180202,314,1,9
TBM2011051203,8820020104,186,1,1
TBM2011051204,8738010101,242,1,1
TBM2011051204,8777180202,223,1,2
TBM2011051204,8777180202,269,1,2
TBM2011051205,8835280501,30,1,1
TBM2011051205,8835430301,17,2,6
TBM2011051205,8835430301,18,1,6
TBM2011051205,8835430301,19,1,6
TBM2011051205,8835430301,32,1,6
TBM2011051205,8835430301,36,1,6
TBM2011051205,8847010603,22,1,1
TBM2011051205,8847010701,20,2,13
TBM2011051205,8847010701,22,1,13
TBM2011051205,8847010701,23,1,13
TBM2011051205,8847010701,25,1,13
TBM2011051205,8847010701,33,1,13
TBM2011051205,8847010701,34,2,13
TBM2011051205,8847010701,36,1,13
TBM2011051205,8847010701,37,2,13
TBM2011051205,8847010701,40,2,13
TBM2011051205,8861010208,16,1,5
TBM2011051205,8861010208,22,1,5
TBM2011051205,8861010208,23,1,5
TBM2011051205,8861010208,25,1,5
TBM2011051205,8861010208,37,1,5
TBM2011051301,8747020202,21,1,13
TBM2011051301,8747020202,22,1,13
TBM2011051301,8747020202,23,5,13
TBM2011051301,8747020202,24,2,13
TBM2011051301,8747020202,25,3,13
TBM2011051301,8747020202,26,1,13
TBM2011051301,8805020300,32,2,13
TBM2011051301,8805020300,33,1,13
TBM2011051301,8805020300,35,1,13
TBM2011051301,8805020300,36,1,13
TBM2011051301,8805020300,37,1,13
TBM2011051301,8805020300,39,2,13
TBM2011051301,8805020300,40,1,13
TBM2011051301,8805020300,41,2,13
TBM2011051301,8805020300,49,1,13
TBM2011051301,8805020300,50,1,13
TBM2011051301,8847010701,26,1,14
TBM2011051301,8847010701,27,3,14
TBM2011051301,8847010701,30,2,14
TBM2011051301,8847010701,34,4,14
TBM2011051301,8847010701,37,1,14
TBM2011051301,8847010701,41,1,14
TBM2011051301,8847010701,42,1,14
TBM2011051301,8847010701,43,1,14
TBM2011051304,8762020101,39,1,1
TBM2011051304,8803010399,93,1,1
TBM2011051304,8835430201,71,1,2
TBM2011051304,8835430201,82,1,2
TBM2011051304,8835440401,87,1,1
TBM2011051304,8857030302,98,1,1
TBM2011051304,8858020101,36,1,1
TBM2011051304,8858030202,11,1,1
TBM2011051304,8861010208,10,1,6
TBM2011051304,8861010208,48,1,6
TBM2011051304,8861010208,52,1,6
TBM2011051304,8861010208,56,1,6
TBM2011051304,8861010208,58,1,6
TBM2011051304,8861010208,61,1,6
TBM2011060103,6177010102,5,1,1
TBM2011060103,8803010399,215,1,1
TBM2011060103,8820020102,173,1,1
TBM2011060103,8820020113,103,1,1
TBM2011060103,8835390100,20,1,13
TBM2011060103,8835390100,21,1,13
TBM2011060103,8835390100,22,2,13
TBM2011060103,8835390100,23,1,13
TBM2011060103,8835390100,24,2,13
TBM2011060103,8835390100,25,3,13
TBM2011060103,8835390100,26,2,13
TBM2011060103,8835390100,28,1,13
TBM2011060103,8835400201,44,1,2
TBM2011060103,8835400201,45,1,2
TBM2011060103,8835430201,41,1,13
TBM2011060103,8835430201,42,3,13
TBM2011060103,8835430201,45,1,13
TBM2011060103,8835430201,47,1,13
TBM2011060103,8835430201,50,3,13
TBM2011060103,8835430201,52,1,13
TBM2011060103,8835430201,59,1,13
TBM2011060103,8835430201,67,1,13
TBM2011060103,8835430201,71,1,13
TBM2011060103,8835430301,22,3,4
TBM2011060103,8835430301,23,1,4
TBM2011060103,8835440102,28,1,11
TBM2011060103,8835440102,29,2,11
TBM2011060103,8835440102,30,2,11
TBM2011060103,8835440102,32,1,11
TBM2011060103,8835440102,33,1,11
TBM2011060103,8835440102,35,1,11
TBM2011060103,8835440102,38,2,11
TBM2011060103,8835440102,39,1,11
TBM2011060103,8835440301,25,1,13
TBM2011060103,8835440301,28,1,13
TBM2011060103,8835440301,29,1,13
TBM2011060103,8835440301,33,2,13
TBM2011060103,8835440301,35,1,13
TBM2011060103,8835440301,36,2,13
TBM2011060103,8835440301,37,1,13
TBM2011060103,8835440301,38,2,13
TBM2011060103,8835440301,41,1,13
TBM2011060103,8835440301,42,1,13
TBM2011060103,8860020703,25,1,2
TBM2011060103,8860020703,33,1,2
TBM2011060103,8861010208,43,1,1
TBM2011060502,6177010102,6,1,7
TBM2011060502,6177010102,7,2,7
TBM2011060502,6177010102,9,2,7
TBM2011060502,6177010102,10,1,7
TBM2011060502,6177010102,11,1,7
TBM2011060502,6189010301,41,1,2
TBM2011060502,6189010301,47,1,2
TBM2011060502,8741130802,186,1,1
TBM2011060502,8805020300,55,1,1
TBM2011060502,8820020113,76,1,4
TBM2011060502,8820020113,84,2,4
TBM2011060502,8820020113,100,1,4
TBM2011060502,8835400201,46,1,5
TBM2011060502,8835400201,49,1,5
TBM2011060502,8835400201,51,1,5
TBM2011060502,8835400201,55,1,5
TBM2011060502,8835400201,60,1,5
TBM2011060502,8835430201,33,1,13
TBM2011060502,8835430201,40,1,13
TBM2011060502,8835430201,41,2,13
TBM2011060502,8835430201,42,1,13
TBM2011060502,8835430201,43,1,13
TBM2011060502,8835430201,45,1,13
TBM2011060502,8835430201,46,1,13
TBM2011060502,8835430201,48,1,13
TBM2011060502,8835430201,49,1,13
TBM2011060502,8835430201,51,1,13
TBM2011060502,8835430201,52,1,13
TBM2011060502,8835430201,53,1,13
TBM2011060502,8835430301,33,1,1
TBM2011060502,8835440102,25,1,10
TBM2011060502,8835440102,29,1,10
TBM2011060502,8835440102,31,1,10
TBM2011060502,8835440102,32,1,10
TBM2011060502,8835440102,35,1,10
TBM2011060502,8835440102,39,2,10
TBM2011060502,8835440102,42,1,10
TBM2011060502,8835440102,54,1,10
TBM2011060502,8835440102,56,1,10
TBM2011060502,8835440301,40,1,13
TBM2011060502,8835440301,45,1,13
TBM2011060502,8835440301,48,1,13
TBM2011060502,8835440301,50,1,13
TBM2011060502,8835440301,52,1,13
TBM2011060502,8835440301,54,1,13
TBM2011060502,8835440301,55,2,13
TBM2011060502,8835440301,56,2,13
TBM2011060502,8835440301,58,2,13
TBM2011060502,8835440301,64,1,13
TBM2011060502,8842010302,47,1,2
TBM2011060502,8842010302,54,1,2
TBM2011060505,6177010102,5,1,9
TBM2011060505,6177010102,6,1,9
TBM2011060505,6177010102,7,1,9
TBM2011060505,6177010102,8,2,9
TBM2011060505,6177010102,11,3,9
TBM2011060505,6177010102,12,1,9
TBM2011060505,8747010400,37,1,7
TBM2011060505,8747010400,38,1,7
TBM2011060505,8747010400,39,2,7
TBM2011060505,8747010400,44,1,7
TBM2011060505,8747010400,49,1,7
TBM2011060505,8747010400,59,1,7
TBM2011060505,8747020201,42,1,3
TBM2011060505,8747020201,47,1,3
TBM2011060505,8747020201,57,1,3
TBM2011060505,8747020202,21,2,29
TBM2011060505,8747020202,22,2,29
TBM2011060505,8747020202,23,2,29
TBM2011060505,8747020202,24,4,29
TBM2011060505,8747020202,25,2,29
TBM2011060505,8747020202,26,3,29
TBM2011060505,8747020202,27,4,29
TBM2011060505,8747020202,28,1,29
TBM2011060505,8747020202,33,1,29
TBM2011060505,8747020202,34,1,29
TBM2011060505,8747020202,36,1,29
TBM2011060505,8747020202,40,1,29
TBM2011060505,8747020202,41,2,29
TBM2011060505,8747020202,42,1,29
TBM2011060505,8747020202,43,1,29
TBM2011060505,8747020202,49,1,29
TBM2011060505,8803020201,111,1,1
TBM2011060505,8826020104,26,1,2
TBM2011060505,8826020104,28,1,2
TBM2011060505,8835440601,23,2,9
TBM2011060505,8835440601,25,1,9
TBM2011060505,8835440601,28,2,9
TBM2011060505,8835440601,29,1,9
TBM2011060505,8835440601,31,1,9
TBM2011060505,8835440601,35,1,9
TBM2011060505,8835440601,40,1,9
TBM2011060505,8858020101,24,1,4
TBM2011060505,8858020101,33,1,4
TBM2011060505,8858020101,44,1,4
TBM2011060505,8858020101,54,1,4
TBM2011060505,8858030202,12,1,6
TBM2011060505,8858030202,13,3,6
TBM2011060505,8858030202,16,1,6
TBM2011060505,8858030202,17,1,6
TBM2011060505,8861010208,12,1,1
TBM2011060701,6177010102,8,1,13
TBM2011060701,6177010102,9,1,13
TBM2011060701,6177010102,11,5,13
TBM2011060701,6177010102,12,3,13
TBM2011060701,6177010102,13,3,13
TBM2011060701,8747020201,32,1,1
TBM2011060701,8804040301,20,4,13
TBM2011060701,8804040301,21,1,13
TBM2011060701,8804040301,22,4,13
TBM2011060701,8804040301,23,2,13
TBM2011060701,8804040301,24,1,13
TBM2011060701,8804040301,28,1,13
TBM2011060701,8804040501,15,1,2
TBM2011060701,8804040501,25,1,2
TBM2011060701,8820020113,78,1,5
TBM2011060701,8820020113,80,1,5
TBM2011060701,8820020113,83,1,5
TBM2011060701,8820020113,92,1,5
TBM2011060701,8820020113,106,1,5
TBM2011060701,8835280501,26,1,2
TBM2011060701,8835280501,53,1,2
TBM2011060701,8835390100,23,1,13
TBM2011060701,8835390100,27,2,13
TBM2011060701,8835390100,28,1,13
TBM2011060701,8835390100,30,3,13
TBM2011060701,8835390100,32,2,13
TBM2011060701,8835390100,34,1,13
TBM2011060701,8835390100,36,2,13
TBM2011060701,8835390100,38,1,13
TBM2011060701,8835430201,45,1,4
TBM2011060701,8835430201,51,1,4
TBM2011060701,8835430201,62,1,4
TBM2011060701,8835430201,96,1,4
TBM2011060701,8835430301,32,1,12
TBM2011060701,8835430301,34,1,12
TBM2011060701,8835430301,36,1,12
TBM2011060701,8835430301,40,1,12
TBM2011060701,8835430301,41,1,12
TBM2011060701,8835430301,43,2,12
TBM2011060701,8835430301,45,1,12
TBM2011060701,8835430301,50,1,12
TBM2011060701,8835430301,53,1,12
TBM2011060701,8835430301,55,1,12
TBM2011060701,8835430301,60,1,12
TBM2011060701,8835440102,27,1,7
TBM2011060701,8835440102,31,1,7
TBM2011060701,8835440102,33,1,7
TBM2011060701,8835440102,35,1,7
TBM2011060701,8835440102,40,1,7
TBM2011060701,8835440102,42,2,7
TBM2011060701,8835440301,30,1,13
TBM2011060701,8835440301,37,1,13
TBM2011060701,8835440301,38,1,13
TBM2011060701,8835440301,42,2,13
TBM2011060701,8835440301,44,1,13
TBM2011060701,8835440301,45,1,13
TBM2011060701,8835440301,46,1,13
TBM2011060701,8835440301,48,1,13
TBM2011060701,8835440301,49,1,13
TBM2011060701,8835440301,50,1,13
TBM2011060701,8835440301,55,1,13
TBM2011060701,8835440301,57,1,13
TBM2011060701,8847010701,23,1,7
TBM2011060701,8847010701,30,1,7
TBM2011060701,8847010701,32,5,7
TBM2011060701,8861010208,27,1,2
TBM2011060701,8861010208,41,1,2
TBM2011060703,8747020201,34,1,1
TBM2011060703,8762020101,75,1,3
TBM2011060703,8762020101,92,1,3
TBM2011060703,8762020101,93,1,3
TBM2011060703,8805020201,35,1,16
TBM2011060703,8805020201,39,1,16
TBM2011060703,8805020201,41,1,16
TBM2011060703,8805020201,42,1,16
TBM2011060703,8805020201,43,2,16
TBM2011060703,8805020201,45,1,16
TBM2011060703,8805020201,46,1,16
TBM2011060703,8805020201,48,1,16
TBM2011060703,8805020201,49,1,16
TBM2011060703,8805020201,50,1,16
TBM2011060703,8805020201,51,1,16
TBM2011060703,8805020201,55,1,16
TBM2011060703,8805020201,74,1,16
TBM2011060703,8805020201,91,1,16
TBM2011060703,8805020201,92,1,16
TBM2011060703,8861010208,31,1,2
TBM2011060703,8861010208,41,1,2
TBM2011061004,8747010803,38,3,13
TBM2011061004,8747010803,40,1,13
TBM2011061004,8747010803,41,1,13
TBM2011061004,8747010803,42,1,13
TBM2011061004,8747010803,43,1,13
TBM2011061004,8747010803,44,1,13
TBM2011061004,8747010803,45,1,13
TBM2011061004,8747010803,48,1,13
TBM2011061004,8747010803,49,2,13
TBM2011061004,8747010803,52,1,13
TBM2011061004,8747020202,37,1,13
TBM2011061004,8747020202,41,2,13
TBM2011061004,8747020202,49,1,13
TBM2011061004,8747020202,50,1,13
TBM2011061004,8747020202,52,2,13
TBM2011061004,8747020202,53,1,13
TBM2011061004,8747020202,54,2,13
TBM2011061004,8747020202,55,1,13
TBM2011061004,8747020202,58,1,13
TBM2011061004,8747020202,59,1,13
TBM2011061004,8747020203,42,2,5
TBM2011061004,8747020203,43,1,5
TBM2011061004,8747020203,44,1,5
TBM2011061004,8747020203,45,1,5
TBM2011061004,8820020102,146,1,1
TBM2011061004,8820020113,124,1,1
TBM2011061004,8835390100,21,1,10
TBM2011061004,8835390100,22,3,10
TBM2011061004,8835390100,23,2,10
TBM2011061004,8835390100,24,2,10
TBM2011061004,8835390100,25,1,10
TBM2011061004,8835390100,26,1,10
TBM2011061004,8835430201,34,1,20
TBM2011061004,8835430201,36,2,20
TBM2011061004,8835430201,37,1,20
TBM2011061004,8835430201,38,1,20
TBM2011061004,8835430201,39,1,20
TBM2011061004,8835430201,43,2,20
TBM2011061004,8835430201,44,1,20
TBM2011061004,8835430201,46,3,20
TBM2011061004,8835430201,47,1,20
TBM2011061004,8835430201,48,3,20
TBM2011061004,8835430201,49,1,20
TBM2011061004,8835430201,50,1,20
TBM2011061004,8835430201,52,1,20
TBM2011061004,8835430201,55,1,20
TBM2011061004,8835440301,32,1,23
TBM2011061004,8835440301,36,1,23
TBM2011061004,8835440301,38,1,23
TBM2011061004,8835440301,39,1,23
TBM2011061004,8835440301,40,4,23
TBM2011061004,8835440301,41,1,23
TBM2011061004,8835440301,42,1,23
TBM2011061004,8835440301,43,1,23
TBM2011061004,8835440301,44,1,23
TBM2011061004,8835440301,45,1,23
TBM2011061004,8835440301,46,1,23
TBM2011061004,8835440301,48,4,23
TBM2011061004,8835440301,50,2,23
TBM2011061004,8835440301,51,1,23
TBM2011061004,8835440301,54,1,23
TBM2011061004,8835440301,58,1,23
TBM2011061004,8861030101,168,1,1
TBM2011061103,8861030101,18,1,1
TBM2011061106,8747020201,36,1,3
TBM2011061106,8747020201,37,1,3
TBM2011061106,8747020201,40,1,3
TBM2011061106,8804040301,15,1,13
TBM2011061106,8804040301,17,1,13
TBM2011061106,8804040301,18,2,13
TBM2011061106,8804040301,20,1,13
TBM2011061106,8804040301,21,1,13
TBM2011061106,8804040301,22,1,13
TBM2011061106,8804040301,25,1,13
TBM2011061106,8804040301,26,1,13
TBM2011061106,8804040301,27,3,13
TBM2011061106,8804040301,28,1,13
TBM2011061106,8804040501,23,1,13
TBM2011061106,8804040501,24,1,13
TBM2011061106,8804040501,25,2,13
TBM2011061106,8804040501,28,1,13
TBM2011061106,8804040501,30,2,13
TBM2011061106,8804040501,31,1,13
TBM2011061106,8804040501,32,1,13
TBM2011061106,8804040501,33,1,13
TBM2011061106,8804040501,45,1,13
TBM2011061106,8804040501,48,1,13
TBM2011061106,8804040501,49,1,13
TBM2011061106,8805020300,40,1,3
TBM2011061106,8805020300,47,1,3
TBM2011061106,8805020300,55,1,3
TBM2011061106,8835280501,24,1,2
TBM2011061106,8835280501,52,1,2
TBM2011061106,8835390100,28,1,3
TBM2011061106,8835390100,31,1,3
TBM2011061106,8835390100,32,1,3
TBM2011061106,8835430201,54,1,7
TBM2011061106,8835430201,58,1,7
TBM2011061106,8835430201,60,1,7
TBM2011061106,8835430201,62,1,7
TBM2011061106,8835430201,64,1,7
TBM2011061106,8835430201,76,1,7
TBM2011061106,8835430201,78,1,7
TBM2011061106,8835440102,47,1,2
TBM2011061106,8835440102,48,1,2
TBM2011061106,8835440301,45,1,1
TBM2011061106,8835440401,120,1,1
TBM2011061106,8858030202,22,1,1
TBM2011061203,6189010301,120,1,1
TBM2011061203,8804040301,18,1,13
TBM2011061203,8804040301,20,1,13
TBM2011061203,8804040301,22,1,13
TBM2011061203,8804040301,28,3,13
TBM2011061203,8804040301,29,1,13
TBM2011061203,8804040301,32,3,13
TBM2011061203,8804040301,37,1,13
TBM2011061203,8804040301,38,1,13
TBM2011061203,8804040301,40,1,13
TBM2011061203,8835390100,31,1,4
TBM2011061203,8835390100,35,1,4
TBM2011061203,8835390100,38,1,4
TBM2011061203,8835390100,39,1,4
TBM2011061203,8835390102,40,1,2
TBM2011061203,8835390102,45,1,2
TBM2011061203,8835430201,50,1,13
TBM2011061203,8835430201,59,1,13
TBM2011061203,8835430201,60,1,13
TBM2011061203,8835430201,62,2,13
TBM2011061203,8835430201,69,1,13
TBM2011061203,8835430201,72,2,13
TBM2011061203,8835430201,74,2,13
TBM2011061203,8835430201,75,1,13
TBM2011061203,8835430201,79,1,13
TBM2011061203,8835430201,83,1,13
TBM2011061203,8835430301,45,1,1
TBM2011061203,8835440301,39,1,13
TBM2011061203,8835440301,40,1,13
TBM2011061203,8835440301,42,2,13
TBM2011061203,8835440301,45,2,13
TBM2011061203,8835440301,46,3,13
TBM2011061203,8835440301,48,1,13
TBM2011061203,8835440301,49,1,13
TBM2011061203,8835440301,50,1,13
TBM2011061203,8835440301,55,1,13
TBM2011061301,8820020102,103,1,20
TBM2011061301,8820020102,116,1,20
TBM2011061301,8820020102,118,1,20
TBM2011061301,8820020102,121,1,20
TBM2011061301,8820020102,122,1,20
TBM2011061301,8820020102,123,1,20
TBM2011061301,8820020102,126,1,20
TBM2011061301,8820020102,129,1,20
TBM2011061301,8820020102,130,3,20
TBM2011061301,8820020102,132,2,20
TBM2011061301,8820020102,134,1,20
TBM2011061301,8820020102,135,2,20
