Reference,Beg_end,Period,WindDirection,WindSpeed,CloudCover,Precipitation,Tide,Current,Flag
TBM2009051205,B,2,0,0,0,N,MR,,
TBM2009051206,B,2,0,0,0,N,HR,,
TBM2009051207,B,2,0,0,0,N,HR,,
TBM2009051208,B,2,NE,5,0,N,HR,,
TBM2009051209,B,2,NE,3,0,N,HS,,
TBM2009051301,B,2,E,5,0,N,LS,,
TBM2009051302,B,2,E,5,0,N,LS,,
TBM2009051303,B,2,E,6,10,N,LS,,
TBM2009051304,B,2,E,3,10,N,LR,,
TBM2009051305,B,2,E,2,35,N,LR,,
TBM2009051306,B,2,0,0,55,N,MR,,
TBM2009054101,B,2,E,8,100,N,MR,,
TBM2009054102,B,2,E,5,100,N,HR,,
TBM2009054103,B,2,E,8,100,N,HR,,
TBM2009054104,B,2,E,5,90,N,HR,,
TBM2009054105,B,2,E,5,50,N,HR,,
TBM2009054106,B,2,E,2,60,N,HR,,
TBM2009054107,B,2,E,3,90,N,HR,,
TBM2009054108,B,2,E,5,95,N,HR,,
TBM2009054109,B,2,E,7,90,N,HR,,
TBM2009054110,B,2,E,5,80,N,HR,,
TBM2009054111,B,2,E,5,80,N,HS,,
TBM2009054112,B,2,0,0,60,N,HS,,
TBM2009054113,B,2,E,5,90,N,HS,,
TBM2009054114,B,2,E,5,80,N,HF,,
TBM2009054115,B,2,E,8,98,N,HF,,
TBM2009054201,B,2,NE,3,100,R,MR,,
TBM2009054202,B,2,NE,3,100,R,MR,,
TBM2009054203,B,2,NE,5,100,N,MR,,
TBM2009054204,B,2,NE,3,100,R,HR,,
TBM2009054205,B,2,NE,5,100,R,HS,,
TBM2009054206,B,2,NE,3,100,R,HF,,
TBM2009054207,B,2,0,0,100,R,HF,,
TBM2009054208,B,2,0,0,100,R,HF,,
TBM2009054209,B,2,0,0,100,R,HF,,
TBM2009054301,B,2,NW,3,100,R,MR,,
TBM2009054302,B,2,NW,2,100,N,MR,,
TBM2009054303,B,2,NW,5,100,R,MF,,
TBM2009054304,B,2,NW,2,100,R,HR,,
TBM2009054305,B,2,NW,2,100,R,HR,,
TBM2009054306,B,2,NW,1,100,R,HS,,
TBM2009054307,B,2,NW,2,100,R,HF,,
TBM2009054308,B,2,NW,2,100,R,HF,,
TBM2009054309,B,2,NW,2,100,R,HF,,
TBM2009054401,B,2,0,0,100,R,LR,,
TBM2009054402,B,2,0,0,100,R,LR,,
TBM2009054403,B,2,0,0,100,R,LR,,
TBM2009054404,B,2,NE,5,100,R,MR,,
TBM2009054405,B,2,NE,5,100,R,MR,,
TBM2009054406,B,2,NE,5,100,N,MR,,
TBM2009054407,B,2,NE,5,100,N,MR,,
TBM2009054408,B,2,NE,10,100,N,HF,,
TBM2009054409,B,2,NE,5,100,N,HF,,
TBM2009054501,B,2,NE,5,100,R,MR,,
TBM2009054502,B,2,NE,6,100,R,MR,,
TBM2009054503,B,2,NE,3,100,R,HR,,
TBM2009054504,B,2,NE,6,100,R,HR,,
TBM2009054505,B,2,NE,3,100,N,HS,,
TBM2009054506,B,2,NE,1,100,R,HF,,
TBM2009054507,B,2,NE,1,100,R,HF,,
TBM2009054508,B,2,NE,8,100,N,HF,,
TBM2009054509,B,2,NE,12,100,N,HF,,
TBM2009054510,B,2,NE,3,100,N,HF,,
TBM2009054511,B,2,NE,10,100,N,MF,,
TBM2009054601,B,2,N,20,100,R,MR,,
TBM2009054602,B,2,N,18,100,R,MR,,
TBM2009054603,B,2,N,15,100,R,MR,,
TBM2009054604,B,2,NE,14,100,N,HR,,
TBM2009054605,B,2,NE,5,100,R,HR,,
TBM2009054606,B,2,NE,7,100,N,HR,,
TBM2009054607,B,2,NE,9,100,N,HR,,
TBM2009054608,B,2,NE,3,100,N,HR,,
TBM2009054609,B,2,NE,7,100,N,HF,,
TBM2009054610,B,2,NE,10,100,R,HF,,
TBM2009060101,B,2,SW,2,90,N,HR,,
TBM2009060102,B,2,SW,5,90,N,HS,,
TBM2009060103,B,2,SW,3,100,N,HS,,
TBM2009060104,B,2,NW,3,95,N,HS,,
TBM2009060105,B,2,SW,8,95,N,HF,,
TBM2009060106,B,2,SW,18,90,N,HF,,
TBM2009060201,B,2,0,0,100,R,MR,,
TBM2009060202,B,2,SE,5,100,N,MR,,
TBM2009060203,B,2,SE,3,100,N,HR,,
TBM2009060204,B,2,0,0,50,N,HR,,
TBM2009060205,B,2,0,0,10,N,HF,,
TBM2009060301,B,2,SE,2,50,N,LR,,
TBM2009060302,B,2,SE,3,99,N,LR,,
TBM2009060303,B,2,0,0,100,N,LR,,
TBM2009060304,B,2,SE,2,100,N,MR,,
TBM2009060305,B,2,SE,6,80,N,MR,,
TBM2009060306,B,2,SE,6,95,N,HR,,
TBM2009060307,B,2,0,0,50,N,HR,,
TBM2009060308,B,2,0,0,70,N,HS,,
TBM2009060401,B,2,W,3,30,N,MR,,
TBM2009060402,B,2,0,0,25,N,MR,,
TBM2009060403,B,2,W,6,25,N,MR,,
TBM2009060404,B,2,W,8,15,N,HR,,
TBM2009060405,B,2,0,0,15,N,HR,,
TBM2009060406,B,2,W,10,15,N,HF,,
TBM2009060501,B,2,NW,2,0,N,HR,,
TBM2009060502,B,2,NW,3,0,N,HR,,
TBM2009060503,B,2,N,4,0,N,HR,,
TBM2009060504,B,2,NW,5,0,N,HR,,
TBM2009060505,B,2,NW,6,0,N,HR,,
TBM2009060506,B,2,N,7,0,N,HR,,
TBM2009060507,B,2,NW,9,0,N,HR,,
TBM2009060601,B,2,0,0,20,N,MR,,
TBM2009060602,B,2,NW,5,35,N,MR,,
TBM2009060603,B,2,NW,5,60,N,MR,,
TBM2009060604,B,2,NW,5,15,N,MR,,
TBM2009060605,B,2,NW,5,15,N,MR,,
TBM2009060606,B,2,NW,5,15,N,MR,,
TBM2009060607,B,2,NW,3,10,N,MR,,
TBM2009060701,B,2,0,0,10,N,LF,,
TBM2009060702,B,2,0,0,10,N,LS,,
TBM2009060703,B,2,0,0,5,N,LS,,
TBM2009060704,B,2,0,0,5,N,LS,,
TBM2009060705,B,2,W,2,5,N,LR,,
TBM2009060706,B,2,W,2,0,N,MR,,
TBM2009060707,B,2,W,5,5,N,MR,,
TBM2009060708,B,2,W,5,5,N,MR,,
TBM2009060709,B,2,NW,3,0,N,MR,,
TBM2009060710,B,2,NW,5,0,N,HR,,
TBM2009060711,B,2,NW,5,0,N,HR,,
TBM2009060712,B,2,NW,5,0,N,HR,,
TBM2009060713,B,2,NW,2,5,N,HR,,
TBM2009060714,B,2,NW,2,0,N,HR,,
TBM2009060715,B,2,NW,3,0,N,HR,,
TBM2009060801,B,2,0,0,20,N,MF,,
TBM2009060802,B,2,NW,3,10,N,LF,,
TBM2009060803,B,2,N,3,20,N,LR,,
TBM2009060804,B,2,N,5,20,N,LR,,
TBM2009060805,B,2,N,6,30,N,LR,,
TBM2009060901,B,2,0,0,5,N,MR,,
TBM2009060902,B,2,N,2,10,N,MR,,
TBM2009060903,B,2,N,3,10,N,MR,,
TBM2009060904,B,2,0,0,10,N,HR,,
TBM2009060905,B,2,NE,1,15,N,HS,,
TBM2009060906,B,2,NE,2,15,N,HS,,
TBM2009060907,B,2,N,2,15,N,HS,,
TBM2009060908,B,2,N,2,20,N,HS,,
TBM2009061001,B,2,NW,2,15,N,HR,,
TBM2009061002,B,2,NW,5,65,N,HR,,
TBM2009061003,B,2,NW,5,65,N,HR,,
TBM2009061004,B,2,NW,5,0,N,HR,,
TBM2009061005,B,2,NW,3,75,N,HF,,
TBM2009061006,B,2,NW,4,50,N,HF,,
TBM2009061007,B,2,NW,5,60,N,HF,,
TBM2009061008,B,2,NW,5,40,N,HF,,
TBM2009061101,B,2,NW,2,0,N,HR,,
TBM2009061102,B,2,NW,5,50,N,HR,,
TBM2009061103,B,2,NW,5,10,N,HF,,
TBM2009061104,B,2,NW,2,0,N,HF,,
TBM2009061105,B,2,NW,5,75,N,MF,,
TBM2009061201,B,2,N,3,20,N,HR,,
TBM2009061202,B,2,NW,3,20,N,HR,,
TBM2009061203,B,2,NW,5,20,N,HF,,
TBM2009061204,B,2,NW,3,15,N,HF,,
TBM2009061205,B,2,NW,4,20,N,HF,,
TBM2009061206,B,2,NW,3,5,N,HF,,
TBM2009061207,B,2,NW,5,10,N,MF,,
TBM2009061208,B,2,NW,3,25,N,MF,,
TBM2009061301,B,2,SW,2,10,N,MR,,
TBM2009061302,B,2,SW,1,0,N,HR,,
TBM2009061303,B,2,SW,1,10,N,HS,,
TBM2009061304,B,2,N,1,15,N,HF,,
TBM2009061305,B,2,0,0,50,N,HF,,
TBM2009061306,B,2,N,4,35,N,HF,,
TBM2009061401,B,2,NW,3,0,N,MR,,
TBM2009061402,B,2,NW,3,0,N,HR,,
TBM2009061403,B,2,N,1,0,N,HF,,
TBM2009061404,B,2,N,2,10,N,HF,,
TBM2009061405,B,2,N,4,20,N,MF,,
TBM2009061406,B,2,N,4,30,N,MF,,
TBM2009061407,B,2,N,4,30,N,MF,,
TBM2009061501,B,2,N,5,0,N,HS,,
TBM2009061502,B,2,N,3,0,N,HF,,
TBM2009061503,B,2,N,3,0,N,HF,,
TBM2009061504,B,2,N,3,0,N,HF,,
TBM2009061505,B,2,N,10,0,N,HF,,
TBM2009061506,B,2,N,10,0,N,MF,,
TBM2009061507,B,2,N,5,0,N,MF,,
TBM2009061508,B,2,NE,10,0,N,MF,,
TBM2009061509,B,2,NE,12,0,N,MF,,
TBM2009061510,B,2,NE,10,10,N,MF,,
TBM2009061511,B,2,N,1,10,N,MF,,
TBM2009061512,B,2,NE,10,20,N,MF,,
TBM2009061513,B,2,NE,10,10,N,LF,,
TBM2009061514,B,2,NE,3,20,N,LF,,
TBM2009061515,B,2,NE,10,0,N,LF,,
TBM2009061516,B,2,NE,6,20,N,LF,,
TBM2009064101,B,2,0,0,10,N,HR,,
TBM2009064102,B,2,0,0,5,N,HR,,
TBM2009064103,B,2,0,0,5,N,HR,,
TBM2009064104,B,2,S,5,10,N,HR,,
TBM2009064105,B,2,S,5,10,N,HR,,
TBM2009064106,B,2,S,5,10,N,HR,,
TBM2009064107,B,2,S,5,5,N,HS,,
TBM2009064108,B,2,S,5,10,N,HF,,
TBM2009064109,B,2,SW,5,20,N,HF,,
TBM2009064110,B,2,SW,5,10,N,MF,,
TBM2009064111,B,2,S,2,20,N,MF,,
TBM2009064112,B,2,0,0,10,N,MF,,
TBM2009064113,B,2,SW,5,10,N,LF,,
TBM2009064114,B,2,S,5,10,N,LF,,
TBM2009064201,B,2,0,0,60,N,HS,,
TBM2009064202,B,2,0,0,50,N,HS,,
TBM2009064203,B,2,0,0,50,N,HS,,
TBM2009064204,B,2,0,0,40,N,HF,,
TBM2009064205,B,2,0,0,40,N,HF,,
TBM2009064206,B,2,0,0,60,N,MF,,
TBM2009064301,B,2,0,0,70,N,MR,,
TBM2009064302,B,2,0,0,70,N,HR,,
TBM2009064303,B,2,E,2,70,N,HR,,
TBM2009064304,B,2,E,2,70,N,HR,,
TBM2009064305,B,2,0,0,40,N,HS,,
TBM2009064306,B,2,0,0,65,N,HS,,
TBM2009064307,B,2,0,0,40,N,HF,,
TBM2009064308,B,2,0,0,30,N,HF,,
TBM2009064309,B,2,0,0,60,N,MF,,
TBM2009064310,B,2,W,1,80,N,MF,,
TBM2009064311,B,2,W,2,50,N,MF,,
TBM2009064312,B,2,W,1,50,N,MF,,
TBM2009064401,B,2,0,0,90,N,MR,,
TBM2009064402,B,2,0,0,90,N,MR,,
TBM2009064403,B,2,0,0,90,N,MR,,
TBM2009064404,B,2,0,0,90,N,HR,,
TBM2009064405,B,2,0,0,90,N,HR,,
TBM2009064406,B,2,0,0,100,N,HS,,
TBM2009064407,B,2,0,0,100,N,HS,,
TBM2009064408,B,2,0,0,100,N,HF,,
TBM2009064409,B,2,0,0,100,N,HF,,
TBM2009064410,B,2,0,0,100,N,HF,,
TBM2009064411,B,2,0,0,100,N,MF,,
TBM2009064412,B,2,0,0,100,N,MF,,
TBM2009064501,B,2,0,0,10,N,MR,,
TBM2009064502,B,2,SE,2,10,N,MR,,
TBM2009064503,B,2,SE,3,20,N,MR,,
TBM2009064504,B,2,SE,4,20,N,HR,,
TBM2009064505,B,2,SE,3,20,N,HR,,
TBM2009064506,B,2,SE,2,70,N,HR,,
TBM2009064507,B,2,SE,2,90,N,HF,,
TBM2009064508,B,2,SE,2,90,N,HF,,
TBM2009064509,B,2,SE,2,95,N,HF,,
TBM2009064510,B,2,SE,3,95,N,HF,,
TBM2009064601,B,2,0,0,40,N,MR,,
TBM2009064602,B,2,E,5,40,N,MR,,
TBM2009064603,B,2,E,1,50,N,MR,,
TBM2009064604,B,2,NE,2,20,N,HR,,
TBM2009064605,B,2,0,0,90,N,HR,,
TBM2009064606,B,2,SW,4,80,N,HR,,
TBM2009064607,B,2,S,1,95,N,HR,,
TBM2009064608,B,2,SE,3,99,N,HS,,
TBM2009070101,B,2,NW,5,20,N,MF,,
TBM2009070102,B,2,NW,3,80,N,LF,,
TBM2009070103,B,2,NW,3,5,N,LS,,
TBM2009070104,B,2,NW,5,30,N,LR,,
TBM2009070105,B,2,N,6,30,N,LR,,
TBM2009070106,B,2,NW,1,50,N,MR,,
TBM2009070201,B,2,S,5,65,N,LS,,
TBM2009070202,B,2,S,5,40,N,LS,,
TBM2009070203,B,2,S,7,45,N,LR,,
TBM2009070204,B,2,S,10,75,N,LR,,
TBM2009070205,B,2,S,10,50,N,MR,,
TBM2009070206,B,2,S,12,75,N,MR,,
TBM2009070207,B,2,S,12,60,N,HR,,
TBM2009070301,B,2,0,0,0,N,HF,,
TBM2009070302,B,2,E,2,20,N,LF,,
TBM2009070303,B,2,E,3,40,N,LR,,
TBM2009070304,B,2,SE,5,30,N,LR,,
TBM2009070305,B,2,SE,2,50,N,LR,,
TBM2009070306,B,2,SE,5,60,N,MR,,
TBM2009070307,B,2,SE,5,40,N,MR,,
TBM2009070401,B,2,0,0,0,N,HR,,
TBM2009070402,B,2,0,0,0,N,HR,,
TBM2009070403,B,2,W,1,0,N,HS,,
TBM2009070404,B,2,W,1,0,N,HS,,
TBM2009070405,B,2,W,1,0,N,HS,,
TBM2009070406,B,2,W,1,0,N,HF,,
TBM2009070407,B,2,W,2,5,N,HF,,
TBM2009070408,B,2,W,1,0,N,HF,,
TBM2009070409,B,2,0,0,0,N,HF,,
TBM2009070410,B,2,0,0,30,N,HF,,
TBM2009070411,B,2,0,0,50,N,HF,,
TBM2009070412,B,2,0,0,40,N,HF,,
TBM2009070413,B,2,W,2,30,N,MF,,
TBM2009070414,B,2,W,3,10,N,MF,,
TBM2009070415,B,2,W,2,25,N,MF,,
TBM2009070501,B,2,SW,4,70,R,MR,,
TBM2009070502,B,2,SW,5,70,N,MR,,
TBM2009070503,B,2,SW,9,70,N,MR,,
TBM2009070504,B,2,SW,10,60,N,MR,,
TBM2009070505,B,2,SW,12,30,N,HR,,
TBM2009070506,B,2,SW,12,30,N,HR,,
TBM2009070507,B,2,SW,15,30,N,HR,,
TBM2009070508,B,2,SW,10,20,N,HR,,
TBM2009070509,B,2,SW,12,30,N,HR,,
TBM2009070510,B,2,SW,12,80,N,HF,,
TBM2009070601,B,2,NW,1,10,N,MF,,
TBM2009070602,B,2,NW,1,20,N,MF,,
TBM2009070603,B,2,0,0,25,N,LF,,
TBM2009070604,B,2,0,0,25,N,LF,,
TBM2009070605,B,2,0,0,25,N,LF,,
TBM2009070606,B,2,NW,1,25,N,LF,,
TBM2009070607,B,2,W,2,40,N,LF,,
TBM2009070608,B,2,W,3,40,N,LF,,
TBM2009070609,B,2,W,3,35,N,LF,,
TBM2009070610,B,2,W,4,40,N,LF,,
TBM2009070611,B,2,W,3,25,N,LS,,
TBM2009070612,B,2,W,5,20,N,LS,,
TBM2009070613,B,2,W,6,60,N,LR,,
TBM2009070614,B,2,W,4,50,N,LR,,
TBM2009070615,B,2,W,6,40,N,LR,,
TBM2009070616,B,2,W,6,40,N,LR,,
TBM2009070701,B,2,SW,15,80,N,MR,,
TBM2009070702,B,2,SW,15,60,N,MR,,
TBM2009070703,B,2,SW,15,40,N,MR,,
TBM2009070704,B,2,SW,20,80,R,HR,,
TBM2009070705,B,2,SW,15,50,N,HR,,
TBM2009070706,B,2,W,18,50,N,HR,,
TBM2009070707,B,2,SW,15,80,N,HR,,
TBM2009070708,B,2,SW,20,90,N,HF,,
TBM2009070801,B,2,W,1,25,N,HF,,
TBM2009070802,B,2,W,1,25,N,HF,,
TBM2009070803,B,2,W,2,40,N,HF,,
TBM2009070804,B,2,W,1,20,N,MF,,
TBM2009070805,B,2,W,2,30,N,MF,,
TBM2009070806,B,2,W,4,35,N,MF,,
TBM2009070901,B,2,0,0,15,N,HF,,
TBM2009070902,B,2,0,0,35,N,HF,,
TBM2009070903,B,2,0,0,35,N,MF,,
TBM2009070904,B,2,W,3,50,N,MF,,
TBM2009070905,B,2,W,7,30,N,LF,,
TBM2009071001,B,2,SW,7,30,N,MR,,
TBM2009071002,B,2,SW,17,20,N,MR,,
TBM2009071003,B,2,SW,4,25,N,HR,,
TBM2009071004,B,2,SW,12,35,N,HR,,
TBM2009071005,B,2,SW,17,20,N,HR,,
TBM2009071006,B,2,SW,15,25,N,HS,,
TBM2009071007,B,2,SW,17,40,N,HF,,
TBM2009071101,B,2,W,12,50,N,MR,,
TBM2009071102,B,2,SW,12,50,N,MR,,
TBM2009071103,B,2,W,4,60,N,MR,,
TBM2009071104,B,2,W,10,60,N,HR,,
TBM2009071105,B,2,SW,15,40,N,HR,,
TBM2009071106,B,2,SW,15,30,N,HR,,
TBM2009071107,B,2,SW,15,30,N,HR,,
TBM2009071108,B,2,W,15,30,N,HS,,
TBM2009071109,B,2,SW,15,40,N,HS,,
TBM2009071110,B,2,SW,15,85,N,HS,,
TBM2009071201,B,2,SW,15,60,N,LR,,
TBM2009071202,B,2,SW,15,100,N,LR,,
TBM2009071203,B,2,SW,15,40,N,LR,,
TBM2009071204,B,2,SW,15,20,N,MR,,
TBM2009071205,B,2,SW,8,90,N,MR,,
TBM2009071206,B,2,SW,18,80,N,MR,,
TBM2009071207,B,2,SW,18,90,N,HR,,
TBM2009071208,B,2,SW,10,100,N,HS,,
TBM2009071209,B,2,W,12,20,N,HF,,
TBM2009071301,B,2,SW,5,100,N,MF,,
TBM2009071302,B,2,SW,5,100,N,MF,,
TBM2009071303,B,2,SW,3,100,N,MF,,
TBM2009071304,B,2,SW,10,100,N,MF,,
TBM2009071305,B,2,SW,5,100,N,MF,,
TBM2009071306,B,2,SW,10,100,N,MR,,
TBM2009071307,B,2,SW,2,100,N,MR,,
TBM2009071308,B,2,SW,3,100,N,MR,,
TBM2009074101,B,2,0,0,98,N,MF,,
TBM2009074102,B,2,0,0,100,N,MF,,
TBM2009074103,B,2,0,0,98,N,MF,,
TBM2009074104,B,2,0,0,90,N,MF,,
TBM2009074105,B,2,S,1,95,N,LF,,
TBM2009074106,B,2,S,1,100,N,LF,,
TBM2009074107,B,2,S,1,100,N,LF,,
TBM2009074108,B,2,S,1,100,R,LF,,
TBM2009074109,B,2,SW,1,100,R,LF,,
TBM2009074110,B,2,0,0,60,N,LF,,
TBM2009074201,B,2,0,0,90,N,HF,,
TBM2009074202,B,2,0,0,95,N,HF,,
TBM2009074203,B,2,0,0,60,N,MF,,
TBM2009074204,B,2,0,0,55,N,MF,,
TBM2009074205,B,2,0,0,100,R,MF,,
TBM2009074206,B,2,0,0,100,R,LF,,
TBM2009074207,B,2,0,0,30,R,LF,,
TBM2009074208,B,2,0,0,20,N,LF,,
TBM2009074301,B,2,SE,2,0,N,HF,,
TBM2009074302,B,2,SE,3,0,N,HF,,
TBM2009074303,B,2,SE,2,0,N,HF,,
TBM2009074304,B,2,SE,1,0,N,HF,,
TBM2009074305,B,2,E,2,0,N,HF,,
TBM2009074306,B,2,E,5,0,N,HF,,
TBM2009074307,B,2,E,7,0,N,HF,,
TBM2009074308,B,2,E,5,0,N,HF,,
TBM2009074309,B,2,E,5,0,N,HF,,
TBM2009074310,B,2,E,5,10,N,HF,,
TBM2009074311,B,2,E,2,10,N,HF,,
TBM2009074401,B,2,E,2,5,N,HF,,
TBM2009074402,B,2,0,0,10,N,HF,,
TBM2009074403,B,2,0,0,10,N,MF,,
TBM2009074404,B,2,E,5,10,N,MF,,
TBM2009074405,B,2,E,5,10,N,MF,,
TBM2009074406,B,2,NE,3,10,N,LF,,
TBM2009074407,B,2,0,0,30,N,LF,,
TBM2009074408,B,2,SE,5,10,N,LF,,
TBM2009074501,B,2,E,6,25,N,HF,,
TBM2009074502,B,2,0,0,30,N,HF,,
TBM2009074503,B,2,E,3,20,N,HF,,
TBM2009074504,B,2,E,2,20,N,MF,,
TBM2009074505,B,2,0,0,10,N,MF,,
TBM2009074506,B,2,0,0,10,N,MF,,
TBM2009074507,B,2,E,5,5,N,MF,,
TBM2009074508,B,2,E,4,5,N,MF,,
TBM2009074509,B,2,E,5,5,N,MF,,
TBM2009074510,B,2,E,3,10,N,MF,,
TBM2009074511,B,2,E,4,25,N,MF,,
TBM2009074601,B,2,SE,5,0,N,HF,,
TBM2009074602,B,2,SE,5,0,N,HF,,
TBM2009074603,B,2,SE,5,0,N,HF,,
TBM2009074604,B,2,SE,5,10,N,HF,,
TBM2009074605,B,2,SE,5,10,N,HF,,
TBM2009074606,B,2,SE,5,40,N,HF,,
TBM2009074607,B,2,SE,7,40,N,HF,,
TBM2009074608,B,2,SE,7,40,N,HF,,
TBM2009074609,B,2,SE,8,40,N,MF,,
TBM2009074610,B,2,SE,7,40,N,MF,,
TBM2009074611,B,2,SE,7,30,N,MF,,
TBM2009074612,B,2,SE,7,30,N,MF,,
TBM2009074613,B,2,SE,7,40,N,MF,,
TBM2009074614,B,2,SE,7,60,N,MF,,
TBM2009074615,B,2,SE,7,60,N,MF,,
TBM2009074616,B,2,SE,7,80,N,LF,,
TBM2009080101,B,2,SW,5,10,N,LR,,
TBM2009080102,B,2,SW,2,10,N,LR,,
TBM2009080103,B,2,SW,2,10,N,MR,,
TBM2009080104,B,2,SW,2,10,N,MR,,
TBM2009080105,B,2,S,5,10,N,HR,,
TBM2009080106,B,2,S,2,30,N,HR,,
TBM2009080107,B,2,S,2,40,N,HR,,
TBM2009080201,B,2,NE,2,20,N,LR,,
TBM2009080202,B,2,0,0,20,N,LR,,
TBM2009080203,B,2,SW,2,20,N,MR,,
TBM2009080204,B,2,SW,3,20,N,MR,,
TBM2009080205,B,2,SW,2,20,N,HR,,
TBM2009080206,B,2,SW,3,30,N,HR,,
TBM2009080301,B,2,S,2,5,N,LS,,
TBM2009080302,B,2,S,2,5,N,LS,,
TBM2009080303,B,2,E,2,10,N,LR,,
TBM2009080304,B,2,SE,2,30,N,MR,,
TBM2009080305,B,2,SW,2,40,N,MR,,
TBM2009080306,B,2,0,0,80,N,MR,,
TBM2009080401,B,2,0,0,30,N,HF,,
TBM2009080402,B,2,0,0,40,N,HF,,
TBM2009080403,B,2,0,0,40,N,HF,,
TBM2009080404,B,2,0,0,40,N,HF,,
TBM2009080405,B,2,0,0,40,N,MF,,
TBM2009080406,B,2,0,0,40,N,MF,,
TBM2009080407,B,2,0,0,40,N,MF,,
TBM2009080501,B,2,SE,3,0,N,LF,,
TBM2009080502,B,2,E,5,0,N,LF,,
TBM2009080503,B,2,NE,3,30,N,LF,,
TBM2009080504,B,2,SW,3,70,N,LS,,
TBM2009080505,B,2,SW,2,75,N,LR,,
TBM2009080506,B,2,SW,2,15,N,LR,,
TBM2009080601,B,2,SE,2,10,N,MR,,
TBM2009080602,B,2,E,3,20,N,MR,,
TBM2009080603,B,2,E,2,20,N,HR,,
TBM2009080604,B,2,SE,2,30,N,HR,,
TBM2009080605,B,2,E,8,100,N,HF,,
TBM2009080606,B,2,E,5,100,N,HF,,
TBM2009080607,B,2,E,5,80,N,MF,,
TBM2009080608,B,2,E,5,100,N,MF,,
TBM2009080701,B,2,E,5,0,N,HR,,
TBM2009080702,B,2,E,5,0,N,HR,,
TBM2009080703,B,2,E,5,0,N,HR,,
TBM2009080704,B,2,E,8,50,N,HR,,
TBM2009080705,B,2,E,10,20,N,HR,,
TBM2009080706,B,2,E,10,90,N,HS,,
TBM2009080707,B,2,E,10,0,N,HS,,
TBM2009080708,B,2,E,8,50,N,HF,,
TBM2009080709,B,2,E,8,30,N,HF,,
TBM2009080710,B,2,E,8,60,N,MF,,
TBM2009080711,B,2,E,8,50,N,MF,,
TBM2009080712,B,2,E,10,100,N,MF,,
TBM2009080713,B,2,E,8,100,R,MF,,
TBM2009080714,B,2,E,2,100,R,LF,,
TBM2009080715,B,2,E,2,100,N,LF,,
TBM2009080801,B,2,SW,2,30,N,MF,,
TBM2009080802,B,2,SW,1,20,N,LF,,
TBM2009080803,B,2,SW,1,30,N,LF,,
TBM2009080804,B,2,SW,3,40,N,LF,,
TBM2009080805,B,2,SW,2,70,N,LF,,
TBM2009080806,B,2,SW,8,95,N,LR,,
TBM2009080901,B,2,NE,10,40,N,HR,,
TBM2009080902,B,2,NE,12,40,N,HR,,
TBM2009080903,B,2,NE,10,20,N,HR,,
TBM2009080904,B,2,NE,8,20,N,HR,,
TBM2009080905,B,2,E,12,35,N,HR,,
TBM2009080906,B,2,E,12,60,N,HR,,
TBM2009080907,B,2,NE,10,70,N,HR,,
TBM2009081001,B,2,SE,2,10,N,MR,,
TBM2009081002,B,2,SE,5,10,N,MR,,
TBM2009081003,B,2,SE,7,0,N,MR,,
TBM2009081004,B,2,SE,8,20,N,HR,,
TBM2009081005,B,2,SE,10,20,N,HR,,
TBM2009081006,B,2,SE,8,30,N,HR,,
TBM2009081007,B,2,SE,12,35,N,HR,,
TBM2009081008,B,2,SE,9,40,N,HR,,
TBM2009081009,B,2,SE,6,60,N,HF,,
TBM2009081101,B,2,SW,2,10,N,HF,,
TBM2009081102,B,2,SW,5,10,N,MF,,
TBM2009081103,B,2,SW,7,10,N,MF,,
TBM2009081104,B,2,SW,5,50,N,MF,,
TBM2009081105,B,2,SW,5,70,N,LF,,
TBM2009081106,B,2,SW,5,40,N,LR,,
TBM2009081201,B,2,0,0,15,N,LR,,
TBM2009081202,B,2,0,0,15,N,LR,,
TBM2009081203,B,2,SE,1,15,N,LR,,
TBM2009081204,B,2,SE,1,10,N,LR,,
TBM2009081205,B,2,SE,2,20,N,LR,,
TBM2009081206,B,2,SE,1,20,N,LR,,
TBM2009081207,B,2,SE,1,20,N,LR,,
TBM2009081208,B,2,SE,2,20,N,MR,,
TBM2009081209,B,2,SE,2,30,N,MR,,
TBM2009081210,B,2,SE,2,30,N,HR,,
TBM2009081211,B,2,SE,2,30,N,HR,,
TBM2009081212,B,2,SE,1,40,N,HR,,
TBM2009081213,B,2,SE,1,40,N,HR,,
TBM2009081214,B,2,SE,2,40,N,HR,,
TBM2009081215,B,2,SE,4,50,N,HR,,
TBM2009081216,B,2,SE,4,50,N,HR,,
TBM2009081301,B,2,SE,4,40,N,HR,,
TBM2009081302,B,2,SE,4,40,N,HR,,
TBM2009081303,B,2,E,4,65,N,HR,,
TBM2009081304,B,2,SE,2,70,N,HR,,
TBM2009081305,B,2,E,4,75,N,HS,,
TBM2009081401,B,2,E,5,0,N,MR,,
TBM2009081402,B,2,E,5,10,N,MR,,
TBM2009081403,B,2,E,5,10,N,MR,,
TBM2009081404,B,2,E,5,10,N,HR,,
TBM2009081405,B,2,E,5,20,N,HR,,
TBM2009081501,B,2,NE,5,0,N,LF,,
TBM2009081502,B,2,NE,2,10,N,LR,,
TBM2009081503,B,2,NE,5,20,N,LR,,
TBM2009081504,B,2,NE,5,30,N,LR,,
TBM2009081505,B,2,E,3,20,N,MR,,
TBM2009081506,B,2,W,5,20,N,MR,,
TBM2009084101,B,2,0,0,0,N,HF,,
